2025-06-12 18:35:24,411 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:24,559 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:24,559 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:24,649 [DEBUG] PID RPM valor recibido: 791.0 revolutions_per_minute
2025-06-12 18:35:24,650 [INFO] PID RPM actualizado en stream multipid: 791.0
2025-06-12 18:35:24,736 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:24,737 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:24,877 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:24,877 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:24,969 [DEBUG] PID RPM valor recibido: 788.0 revolutions_per_minute
2025-06-12 18:35:24,969 [INFO] PID RPM actualizado en stream multipid: 788.0
2025-06-12 18:35:25,068 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:25,068 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:25,208 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:25,208 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:25,301 [DEBUG] PID RPM valor recibido: 788.0 revolutions_per_minute
2025-06-12 18:35:25,302 [INFO] PID RPM actualizado en stream multipid: 788.0
2025-06-12 18:35:25,398 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:25,399 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:25,541 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:25,542 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:25,627 [DEBUG] PID RPM valor recibido: 769.0 revolutions_per_minute
2025-06-12 18:35:25,628 [INFO] PID RPM actualizado en stream multipid: 769.0
2025-06-12 18:35:25,726 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:25,727 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:25,880 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:25,881 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:25,979 [DEBUG] PID RPM valor recibido: 772.0 revolutions_per_minute
2025-06-12 18:35:25,980 [INFO] PID RPM actualizado en stream multipid: 772.0
2025-06-12 18:35:26,070 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:26,070 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:26,221 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:26,221 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:26,320 [DEBUG] PID RPM valor recibido: 796.0 revolutions_per_minute
2025-06-12 18:35:26,320 [INFO] PID RPM actualizado en stream multipid: 796.0
2025-06-12 18:35:26,408 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:26,409 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:26,557 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:26,558 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:26,659 [DEBUG] PID RPM valor recibido: 787.0 revolutions_per_minute
2025-06-12 18:35:26,660 [INFO] PID RPM actualizado en stream multipid: 787.0
2025-06-12 18:35:26,756 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:26,756 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:26,899 [DEBUG] PID COOLANT_TEMP valor recibido: 42 degree_Celsius
2025-06-12 18:35:26,899 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 42.0
2025-06-12 18:35:26,990 [DEBUG] PID RPM valor recibido: 772.0 revolutions_per_minute
2025-06-12 18:35:26,990 [INFO] PID RPM actualizado en stream multipid: 772.0
2025-06-12 18:35:27,083 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:27,084 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:27,263 [DEBUG] PID COOLANT_TEMP valor recibido: 43 degree_Celsius
2025-06-12 18:35:27,263 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 43.0
2025-06-12 18:35:27,356 [DEBUG] PID RPM valor recibido: 764.0 revolutions_per_minute
2025-06-12 18:35:27,357 [INFO] PID RPM actualizado en stream multipid: 764.0
2025-06-12 18:35:27,451 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:27,452 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:27,603 [DEBUG] PID COOLANT_TEMP valor recibido: 43 degree_Celsius
2025-06-12 18:35:27,604 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 43.0
2025-06-12 18:35:27,697 [DEBUG] PID RPM valor recibido: 769.0 revolutions_per_minute
2025-06-12 18:35:27,698 [INFO] PID RPM actualizado en stream multipid: 769.0
2025-06-12 18:35:27,812 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:27,812 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:27,965 [DEBUG] PID COOLANT_TEMP valor recibido: 43 degree_Celsius
2025-06-12 18:35:27,966 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 43.0
2025-06-12 18:35:28,057 [DEBUG] PID RPM valor recibido: 766.0 revolutions_per_minute
2025-06-12 18:35:28,058 [INFO] PID RPM actualizado en stream multipid: 766.0
2025-06-12 18:35:28,154 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:28,154 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:28,298 [DEBUG] PID COOLANT_TEMP valor recibido: 43 degree_Celsius
2025-06-12 18:35:28,299 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 43.0
2025-06-12 18:35:28,381 [DEBUG] PID RPM valor recibido: 781.0 revolutions_per_minute
2025-06-12 18:35:28,382 [INFO] PID RPM actualizado en stream multipid: 781.0
2025-06-12 18:35:28,461 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:28,461 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:28,658 [DEBUG] PID COOLANT_TEMP valor recibido: 43 degree_Celsius
2025-06-12 18:35:28,659 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 43.0
2025-06-12 18:35:28,741 [DEBUG] PID RPM valor recibido: 749.0 revolutions_per_minute
2025-06-12 18:35:28,741 [INFO] PID RPM actualizado en stream multipid: 749.0
2025-06-12 18:35:28,822 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:28,822 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:28,961 [DEBUG] PID COOLANT_TEMP valor recibido: 43 degree_Celsius
2025-06-12 18:35:28,961 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 43.0
2025-06-12 18:35:29,038 [DEBUG] PID RPM valor recibido: 754.0 revolutions_per_minute
2025-06-12 18:35:29,039 [INFO] PID RPM actualizado en stream multipid: 754.0
2025-06-12 18:35:29,121 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:29,121 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:29,258 [DEBUG] PID COOLANT_TEMP valor recibido: 43 degree_Celsius
2025-06-12 18:35:29,258 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 43.0
2025-06-12 18:35:29,355 [DEBUG] PID RPM valor recibido: 754.0 revolutions_per_minute
2025-06-12 18:35:29,356 [INFO] PID RPM actualizado en stream multipid: 754.0
2025-06-12 18:35:29,440 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:29,440 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:29,581 [DEBUG] PID COOLANT_TEMP valor recibido: 43 degree_Celsius
2025-06-12 18:35:29,582 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 43.0
2025-06-12 18:35:29,661 [DEBUG] PID RPM valor recibido: 741.0 revolutions_per_minute
2025-06-12 18:35:29,661 [INFO] PID RPM actualizado en stream multipid: 741.0
2025-06-12 18:35:29,738 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:29,739 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:29,879 [DEBUG] PID COOLANT_TEMP valor recibido: 43 degree_Celsius
2025-06-12 18:35:29,880 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 43.0
2025-06-12 18:35:29,961 [DEBUG] PID RPM valor recibido: 754.0 revolutions_per_minute
2025-06-12 18:35:29,962 [INFO] PID RPM actualizado en stream multipid: 754.0
2025-06-12 18:35:30,051 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:30,051 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:30,188 [DEBUG] PID COOLANT_TEMP valor recibido: 43 degree_Celsius
2025-06-12 18:35:30,189 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 43.0
2025-06-12 18:35:30,268 [DEBUG] PID RPM valor recibido: 758.0 revolutions_per_minute
2025-06-12 18:35:30,269 [INFO] PID RPM actualizado en stream multipid: 758.0
2025-06-12 18:35:30,358 [DEBUG] PID SPEED valor recibido: 0.0 kilometer_per_hour
2025-06-12 18:35:30,359 [INFO] PID SPEED actualizado en stream multipid: 0.0
2025-06-12 18:35:30,490 [DEBUG] PID COOLANT_TEMP valor recibido: 43 degree_Celsius
2025-06-12 18:35:30,490 [INFO] PID COOLANT_TEMP actualizado en stream multipid: 43.0
